doctor_id,user_id_fk,phone_number,specialty,license_number
9815,9815,83504284,Obstetrics and Gynaecology (O&G),8440d44b-afa6-4a86-a0a3-538aa294a408
9816,9816,88904963,Dermatology,ea167381-0bae-44d1-a10f-a9c5e82a842a
9817,9817,90518989,Dermatology,f67bac30-d52d-43cc-b7af-7b247116d8eb
9818,9818,94158494,Internal Medicine,b329cc9c-c773-44cb-af6a-f88df79465c1
9819,9819,81858093,Cardiology,8e30d14f-28ed-4823-ba44-471a2a7c706c
9820,9820,99839405,Orthopaedics,fb6c69ef-5bc9-4767-a28d-dd1fc74832e3
9821,9821,98420627,Paediatrics,c36480a5-4643-4d9f-8782-66c31e62616d
9822,9822,90602565,Otorhinolaryngology (ENT),9987ef22-ab2d-44c5-a1c6-eeeb3465d8ef
9823,9823,99501699,Dermatology,5e028b33-6108-444c-8586-9cb987ea451f
9824,9824,80192702,General Practitioner,6ee2b234-5f0b-4e50-9e83-bc306453255e
9825,9825,92049483,Internal Medicine,0edf65a0-5b32-4f32-89a9-9605f7922f25
9826,9826,95607604,Otorhinolaryngology (ENT),4dc90086-b5d9-4e95-a213-30c208b18fb0
9827,9827,85828442,Orthopaedics,05a420d3-504b-4198-bda3-e5b0d739d8f6
9828,9828,97693340,Obstetrics and Gynaecology (O&G),7343fea5-1502-4370-a30b-5d5f772dd098
9829,9829,92132590,Paediatrics,bac6e77d-63b3-40d8-85fa-695c12fa3a15
9830,9830,83490447,Otorhinolaryngology (ENT),f08c9401-2fc3-4f99-955c-8a5c0cfa0acf
9831,9831,96901540,Obstetrics and Gynaecology (O&G),daa70625-2ac2-4d0b-9702-eeca184f659e
9832,9832,84490892,Family Medicine,2b928136-7669-4411-930b-2e41e3a06f2f
9833,9833,85814436,Cardiology,cbc310ce-d508-47cf-8c11-fd10a444df32
9834,9834,86906515,Internal Medicine,b76fb94d-4469-4026-bcad-b4a89e740419
9835,9835,80061633,Ophthalmology,c1081833-7b80-4d82-8edf-87f4388b2318
9836,9836,90071928,Paediatrics,1402fb1a-10b1-4e87-a8bf-786ca7eb276d
9837,9837,93892333,Ophthalmology,4276c385-9916-4c3e-9a0e-f5f3a8ed9951
9838,9838,88640889,Obstetrics and Gynaecology (O&G),9f91f677-aae6-41c4-89d8-48a636ac28a4
9839,9839,83337938,Family Medicine,227f8b5f-a68c-4d70-8017-feb41d531481
9840,9840,90469470,Obstetrics and Gynaecology (O&G),032ad2f0-9063-4f46-903f-551c76a41188
9841,9841,84053983,Ophthalmology,c5499389-f0ac-43c5-bfab-c3cb828fc5ae
9842,9842,95299655,Family Medicine,7805f7b1-8d68-4581-a1e7-50ad3be11a09
9843,9843,90139054,Family Medicine,c70335ee-866c-442e-be1d-c62de809a771
9844,9844,96155288,Paediatrics,791ec020-73e8-4172-98a6-904795e8cdcf
9845,9845,88271436,Dermatology,4f73bbb1-f8ef-4071-9591-9f15ac817bb0
9846,9846,97162778,Dermatology,a9b8ebfb-6a4f-4174-bd3e-9919861ccd41
9847,9847,94114305,Cardiology,485af4a7-a056-4e00-b9a2-d7d9c8c5fcbb
9848,9848,87560115,Cardiology,21a69c17-1254-4adf-81ca-1fa36371adc5
9849,9849,87201043,Obstetrics and Gynaecology (O&G),34d0c2bd-02fa-43a0-8292-00d7328e06c2
9850,9850,86042103,Internal Medicine,17563ea1-3d1b-4eb0-84f8-e40f6e30395a
9851,9851,91586985,Otorhinolaryngology (ENT),aae2f361-8334-42ba-a5fb-ba9f36e8a598
9852,9852,90648956,Obstetrics and Gynaecology (O&G),192a6b5f-e11c-4096-b274-126fa754c56e
9853,9853,88053842,Dermatology,523decf5-eec6-438c-b4fc-920c9054ca87
9854,9854,87671199,Ophthalmology,f4efc1a6-ab1c-461f-8db7-75479ddb0b67
9855,9855,85410828,Internal Medicine,0c73cbc7-b2a1-4bd4-a042-2d57453f3ec0
9856,9856,91932258,Family Medicine,47f3e0e9-7b53-442a-af40-d272bdff9e92
9857,9857,92584741,Otorhinolaryngology (ENT),1fa9cf5b-d34c-4e5e-9115-9a98d1f506e1
9858,9858,88413698,Ophthalmology,765dc6d7-0bc3-4def-afbb-467ff73c8d7e
9859,9859,91977206,Internal Medicine,dd39f870-b4ca-4ef8-85eb-d18e5eb5b56b
9860,9860,86373383,Internal Medicine,81c524ea-cac3-4c8e-b816-1b0e9329350b
9861,9861,94727726,Paediatrics,5d767b3e-3a4c-445f-91b4-206a9ee53b2b
9862,9862,85243743,Ophthalmology,055e3f4a-d931-49f4-abfd-56093ef5adc6
9863,9863,92375085,Orthopaedics,ef624c0a-c638-418c-8631-ebee42501c40
9864,9864,88093131,Dermatology,ae38ab30-582f-4d27-b5a9-243938c2d46e
9865,9865,83624562,Dermatology,15fb4517-e3ca-44c3-b5e3-1f1a730dd9e4
9866,9866,81904984,Internal Medicine,9b1a2169-f26a-4ee3-9037-176fff363e12
9867,9867,99319754,Cardiology,6ae4000c-440a-49f9-9f3d-5d2cc000e96e
9868,9868,98583732,Cardiology,ea9e5b4e-5bee-4850-924d-7143b5407f7c
9869,9869,96125505,Dermatology,552b1fba-6a9e-480a-82d9-2b2c9a7a5847
9870,9870,81335680,Cardiology,2277b83e-ae1f-45d0-8bdf-13985242e5d2
9871,9871,87356759,Family Medicine,d6a512bc-a288-4e26-b4a6-984679242b8d
9872,9872,80179779,Orthopaedics,6b2350c8-6df3-4acf-b7e2-d466a62ccc25
9873,9873,81397565,Paediatrics,370a9324-7f8f-4886-aecc-c8114cc3475a
9874,9874,96332229,Ophthalmology,126add15-2e18-468c-88c0-f4dbf2a597bb
9875,9875,80282323,Obstetrics and Gynaecology (O&G),f5120630-aa29-4687-88d5-582da7cac5b7
9876,9876,87403161,Paediatrics,24ed19aa-515c-4f96-a00b-8f24b2d77186
9877,9877,83538248,General Practitioner,0d700fa6-d812-4345-b3ad-44101fba02d7
9878,9878,96980243,Otorhinolaryngology (ENT),75154a61-72e2-41f3-8242-203a91a733ed
9879,9879,89157599,Internal Medicine,a2a409ce-f535-4450-8f4a-dc36990750d3
9880,9880,82024331,Ophthalmology,2ba75686-ec1f-4604-8fd3-743dc6bfadc7
9881,9881,95016947,Family Medicine,1bccb5c7-8d81-4e5b-a5dd-e2a2cd44763b
9882,9882,91254885,Otorhinolaryngology (ENT),9351ab25-9c39-4a77-916e-10888807d7ed
9883,9883,92207357,Internal Medicine,0498d1d1-11d9-4f0d-a942-d615d6aaafd7
9884,9884,92670820,Obstetrics and Gynaecology (O&G),a3a499f6-a8d8-4214-b5f6-bde208df95a1
9885,9885,96191296,Dermatology,aff4281e-60e7-438a-ae3c-d8d8d5c5fc98
9886,9886,80169130,Orthopaedics,97b80df3-60a1-4c73-a70f-9d630aa010f2
9887,9887,93943776,Dermatology,944e130e-e818-4425-a318-d8a55d8c69cb
9888,9888,92378877,Paediatrics,64019122-bef1-42dc-a9ea-8d134758f0e5
9889,9889,84177033,Otorhinolaryngology (ENT),826177de-d956-4759-ab6a-312bb992ac57
9890,9890,87513203,Orthopaedics,939490d5-973a-4535-9c98-f1cbda59d281
9891,9891,99268105,Cardiology,07ecc34b-4569-499b-bab0-b0dcd5891d1d
9892,9892,97394922,Family Medicine,3d5c8508-d55f-446d-b546-9561ae2c62c9
9893,9893,91031766,Family Medicine,a8755498-c1d9-4f5d-900b-d6f12bfb2d43
9894,9894,95982756,Family Medicine,7606536c-1c95-46ea-b9da-c25bcdca8e16
9895,9895,96634818,General Practitioner,65b081f3-74d0-4ac4-86be-335851b59e3b
9896,9896,80502836,General Practitioner,4b785d5b-dd8f-4a03-89b5-8a06a11c4b28
9897,9897,84139371,Paediatrics,96963c0d-1e63-4ae6-affe-eba61b27a4d1
9898,9898,99752468,Family Medicine,f2ba7ac2-e782-4e77-89d9-82a8797e8c6b
9899,9899,87575350,Otorhinolaryngology (ENT),a9510f12-d3b5-45ef-b8d1-5d24e4c72584
9900,9900,96076446,Dermatology,090f0ab0-5c68-476d-84fc-9418b6815404
9901,9901,87330115,Cardiology,4c42e946-4154-4430-a01c-de259916a161
9902,9902,80945282,Ophthalmology,53a4cd4e-1869-4afe-ab43-ff3cfa9c5b89
9903,9903,91540582,Otorhinolaryngology (ENT),b3fb5ab7-41e4-4a10-84b1-4396a50be6ec
9904,9904,92765188,Dermatology,76c63bbc-7e5e-4896-b9cc-9a4bf4b0741f
9905,9905,88469581,Otorhinolaryngology (ENT),98d74343-6143-4c0a-8bdd-cfc42b2c4a4e
9906,9906,86723332,Paediatrics,5e7a8674-beba-4160-aaa2-3c598841b423
9907,9907,84963959,Paediatrics,a0d80287-f6aa-420f-a74b-db424bae8088
9908,9908,94560178,Ophthalmology,6563e79f-0572-4b59-b5e9-03fb2fab35ab
9909,9909,94797553,General Practitioner,e9ac7980-e36b-48f0-a323-13e573cdd221
9910,9910,99889594,Otorhinolaryngology (ENT),42f86e66-d984-44c2-8ced-77aac56643f5
9911,9911,97522870,Obstetrics and Gynaecology (O&G),66adc6a7-a538-498c-a1f6-f28f86da2577
9912,9912,87731238,Family Medicine,463f216b-06ee-4f1a-a1b8-3a425d92d9f7
9913,9913,89361931,General Practitioner,60d55526-a069-48fe-baf6-d79bc7af4159
9914,9914,86521408,Dermatology,dd145424-f49a-42f0-8e43-a47c0c4cf488
9915,9915,83086755,Internal Medicine,db9f7e42-9eeb-4f23-b14c-efdb479c72d8
9916,9916,97461544,Cardiology,60f5212c-99ba-4870-a1e1-7d32a2105ca2
9917,9917,94798953,Family Medicine,5de5c337-7e78-446a-a05f-c5c8ac77519a
9918,9918,86438298,General Practitioner,288746d6-830b-468f-934c-9b9b611917dc
9919,9919,84285059,Otorhinolaryngology (ENT),1ae1c26b-d5f4-4d27-ae18-dd6bd59e3166
9920,9920,83112097,Otorhinolaryngology (ENT),457377d3-6a62-472f-9e9b-f7b3990c65dc
9921,9921,96014301,Orthopaedics,2d98a7ba-85b8-4e74-a2dc-edcd960b6ff7
9922,9922,88888582,Orthopaedics,568e993b-e248-4d26-967f-a4ef39f6a768
9923,9923,89774433,Cardiology,c6fe0bd2-f18f-475e-84f1-e78c18239e3c
9924,9924,92421027,Dermatology,ac1fabd7-9396-4e77-be8a-b4e2732384b2
9925,9925,95111331,Ophthalmology,3afb57d6-12e7-4b18-b510-fe62b58d4509
9926,9926,84086326,Paediatrics,47101605-7505-493c-95c3-9b7ad18a100d
9927,9927,87327617,Family Medicine,2850d318-ee52-4a98-8640-663004043883
9928,9928,85158348,Orthopaedics,2d770a16-1ac0-4181-8e32-88a733a21c0b
9929,9929,99108325,Orthopaedics,e264d257-8459-4dc4-af03-86d89f1ca782
9930,9930,85763626,Otorhinolaryngology (ENT),33fade57-4d14-4cde-a9bd-606a1ac23613
9931,9931,87792964,Family Medicine,99e19443-5c56-42e6-a227-220fbd43dc20
9932,9932,99166386,General Practitioner,e98339b9-4d76-4000-8445-9d1a8a2d18bc
9933,9933,80745158,Paediatrics,8f21158d-6729-4512-b679-ed03fc86fddd
9934,9934,82105862,Internal Medicine,b0b1b061-2ac0-400e-bb87-c509ad65d0ce
9935,9935,85676557,Dermatology,7aa8df29-fdff-4c23-b579-af9ae5ec0425
9936,9936,82690512,Internal Medicine,5e640b83-50fa-4ed8-a3b3-67e7e1506d4c
9937,9937,95600917,Obstetrics and Gynaecology (O&G),5abf44c7-1bae-43b7-b490-2be9141fa669
9938,9938,97592942,Internal Medicine,e242b5b6-22f7-4f7e-af33-6332f884cebf
9939,9939,91096356,Ophthalmology,43368159-e7a0-45fd-b3f1-393e4d61e3b9
9940,9940,89344473,Otorhinolaryngology (ENT),1c9b4e8b-880b-44f5-8aed-102e18279f77
9941,9941,99453994,Otorhinolaryngology (ENT),bab5fca3-053a-446a-9c2e-c86eeb203136
9942,9942,88564882,Paediatrics,e499b9b2-7e0c-4f59-b01a-56117b606a90
9943,9943,86343469,Cardiology,41e1210a-8f46-4c82-923b-4017cd727662
9944,9944,86414810,Dermatology,c246dc75-5299-47d5-9455-becd4c25c6d6
9945,9945,85695449,Family Medicine,87da7e15-1852-444e-9055-f8655f8848b4
9946,9946,82246928,Obstetrics and Gynaecology (O&G),66b4d409-f938-46b6-a8f6-1822e85fbfa0
9947,9947,83189585,Otorhinolaryngology (ENT),f9619cfc-6ce2-4346-b4d2-809af197e459
9948,9948,85083960,Ophthalmology,d5361746-5613-4e2a-87cb-ad61b96f0a7f
9949,9949,97985069,Otorhinolaryngology (ENT),4ccca022-c7e7-4435-9adf-15d03b87fd57
9950,9950,97194491,Obstetrics and Gynaecology (O&G),a74ada98-eb18-4673-8b54-f40324c27b3d
9951,9951,91524556,Dermatology,4497ef44-c9ff-4542-9086-0700806ef0d0
9952,9952,99928997,Otorhinolaryngology (ENT),956cb8df-55cb-4ac9-a76d-1530bc2a8528
9953,9953,88482561,Obstetrics and Gynaecology (O&G),fc0ebfe1-2cf8-4d3b-8797-89fd548b630b
9954,9954,86392225,Orthopaedics,89f4ed20-932d-4f25-a2a2-ae0b57644ce1
9955,9955,80730249,Family Medicine,e7e17067-19f9-449a-8f1d-e53d6505e6c2
9956,9956,86045961,Family Medicine,b9f0c70c-36b8-491b-b790-6be457663d01
9957,9957,91837138,Family Medicine,5a33642c-12fa-4552-a638-703c9bdf3c67
9958,9958,86155889,General Practitioner,2ecb1536-290b-4221-8385-fe6c7e9d3016
9959,9959,96541163,Cardiology,330ac7fd-d522-4621-ab69-e0a9694859aa
9960,9960,88730536,General Practitioner,1ba08907-e631-4ba3-8360-d6508f658d4d
9961,9961,94546108,Family Medicine,00196fc8-6fca-4f30-9a7f-e6adb63eed25
9962,9962,82536200,Family Medicine,694f93d8-6ec1-4e3a-911b-18e7386cc11e
9963,9963,83319872,Cardiology,555d61d5-e0b0-418d-a2a5-6168ea1fd118
9964,9964,96497783,Orthopaedics,c64e9957-dce7-4ee4-a5ae-6f0c31bd67be
9965,9965,87537668,Otorhinolaryngology (ENT),10d9124f-47cf-4c46-911c-772677c5f132
9966,9966,95835525,Ophthalmology,94899f2d-cf96-49fb-95e5-43cfcfaa4617
9967,9967,87385950,Internal Medicine,fc288801-1854-4a07-be39-367509705fd1
9968,9968,95900629,Dermatology,9a8f765d-0605-446f-a7c4-4873a69b16ce
9969,9969,95574600,Internal Medicine,7514cb8f-50a8-4277-bbe7-22d4853c17e1
9970,9970,80374410,Dermatology,f09ad663-d647-4e4b-bec4-9856c361a0ed
9971,9971,88940814,Ophthalmology,f57af72b-1d4d-4217-9be9-0d226e1a49d7
9972,9972,97837960,General Practitioner,226fbf8c-08ca-4966-9267-561fbe846d75
9973,9973,86066082,General Practitioner,a8620822-4fa1-4c54-bf02-c123f4d71d13
9974,9974,82017901,Family Medicine,8e302078-285a-4338-b47d-c11f4b19e300
9975,9975,87377738,Otorhinolaryngology (ENT),06edc0d2-0a5e-421e-ab20-a5f9f0eb91c1
9976,9976,86946811,Otorhinolaryngology (ENT),5795cd9c-f090-4fb9-b045-92bb0594ae47
9977,9977,99481530,Ophthalmology,1f88cd76-f0b7-4aac-9c5f-0e47f0035ae6
9978,9978,99832042,Dermatology,b71377a5-0d02-4abb-9fb4-b5e627da0810
9979,9979,82190487,Obstetrics and Gynaecology (O&G),156ad824-6069-4e6c-908c-60a1542bb7fc
9980,9980,82514807,Orthopaedics,623793f6-4b29-49ed-8ec9-5bad45942ed3
9981,9981,84477779,Family Medicine,7101b274-997f-428d-98a2-5e6f2217e3b2
9982,9982,99701220,Otorhinolaryngology (ENT),ce5a3af1-26d6-42fe-8d74-98f0ed16d658
9983,9983,82440952,Dermatology,4daae365-1fd4-4321-beb6-26fabf1ca565
9984,9984,85500574,Obstetrics and Gynaecology (O&G),6c858f6e-d71e-412b-b9a1-7924b0c08c89
9985,9985,95994002,Otorhinolaryngology (ENT),5873315f-a563-4e4d-885d-084c586f1f95
9986,9986,89651326,Obstetrics and Gynaecology (O&G),0734aeb9-8351-4fdc-8c3a-5ad10af83e4b
9987,9987,96857576,Paediatrics,6e5d8865-1fe3-42a2-9285-e4737433aa59
9988,9988,87088429,Otorhinolaryngology (ENT),551d5853-b73f-4c8b-aa9a-662cecd12072
9989,9989,83410391,Internal Medicine,b7552956-a005-4904-bce4-5643e15db981
9990,9990,84614513,General Practitioner,15e0f892-0aa6-4994-82d2-41d6d1c9694e
9991,9991,88990086,Paediatrics,73d5501a-63a0-48b8-9c10-599ff7925db6
9992,9992,93116281,Orthopaedics,2544d0dc-c3ce-495b-b251-1f456d61daba
9993,9993,90303666,Family Medicine,3f1df162-785a-4659-8fd9-a41cff739497
9994,9994,88120144,General Practitioner,132cb7d2-808b-4ed1-b97d-c1d589ce201b
9995,9995,95013543,Dermatology,534279dd-a711-4fea-b922-22f37aa85552
9996,9996,96278155,Orthopaedics,e1d11491-0097-46c8-ae34-49295a42a4c2
9997,9997,99200296,Orthopaedics,135d3c12-714c-4be3-a37f-4784ab62b870
9998,9998,84873318,Dermatology,81290cce-ae1a-4c81-9ede-a79b506c752f
9999,9999,87363312,Ophthalmology,ca10b40a-41aa-44ef-8673-c39ead8a3f2d
10000,10000,81515777,Cardiology,5e5cf84e-aa36-4673-b7bf-80c45ba6d263
10001,10001,98382630,Family Medicine,e767bbc1-67a7-46f6-987c-bfb3633d52b9
10002,10002,91932706,Internal Medicine,c1cf37ac-b8e1-456d-b8d0-cf5ba913c52b
10003,10003,97290531,General Practitioner,1c73b2a8-ee06-4be1-8e0c-7018ecf9a852
10004,10004,96022183,General Practitioner,f2b48dc1-eee8-4361-9001-4603ca39d8af
10005,10005,84753543,Dermatology,723e6c8f-29dd-47ff-a575-6b3cb331bfdc
10006,10006,93429197,Otorhinolaryngology (ENT),466be12f-f32b-46dc-b94a-833c02a96917
10007,10007,81411725,Orthopaedics,6b8848f1-12d5-4c43-af4f-e3a34457863f
10008,10008,84202484,Orthopaedics,e02c635f-15c6-4ef4-a844-8086bf6b123c
10009,10009,92385936,Cardiology,a0c772b6-3b82-48d5-8e39-9d7487886392
10010,10010,88827620,Cardiology,34210703-02a5-4109-88c2-34b556bcd84a
10011,10011,93357789,Internal Medicine,e3204cd3-613a-4c6a-a6a8-b5a75201eeff
10012,10012,84729071,Family Medicine,ac137640-22d1-49c1-8561-9bfdef755118
10013,10013,88004429,Paediatrics,e78adb4b-f7b9-428a-a270-de552b91ec1a
10014,10014,87195951,General Practitioner,4c4b9ad5-fcf1-4e78-bb2e-508a6da9fc6e
10015,10015,95531200,Internal Medicine,2e788be8-02a1-44c6-8655-256bd96f4115
10016,10016,89506651,Family Medicine,568b0f21-7800-4b36-9bb6-c1f988de3070
10017,10017,87625643,Internal Medicine,10bb58bf-7fd4-4d6c-9f8c-92b4e3f64cb9
10018,10018,90745755,Obstetrics and Gynaecology (O&G),0beec5ed-7576-4ecc-9513-c2e8b4d0a521
10019,10019,95327604,Obstetrics and Gynaecology (O&G),a0ab8124-5ee2-4b85-8de6-4d8353fd4612
10020,10020,97300568,Otorhinolaryngology (ENT),614b7423-5d00-43d8-a7d1-25db0246973a
10021,10021,81222090,General Practitioner,8ec47329-35ce-4df0-afea-45521ef5f9c4
10022,10022,93402319,Otorhinolaryngology (ENT),8f5a30bf-3cef-47b4-be7a-aa67de0a7bfa
10023,10023,94516549,General Practitioner,dcc5d257-065c-4315-977c-2a4a15b12ed7
10024,10024,83262735,Obstetrics and Gynaecology (O&G),57781bed-3809-4303-8fce-d5b2ad97f939
10025,10025,98514352,Dermatology,de6c7b1a-5cd9-4e45-b70b-3f29fc0341cc
10026,10026,80485038,Obstetrics and Gynaecology (O&G),7dcae36f-7363-4ddb-bc92-1081f4ac8e4d
10027,10027,82918586,Family Medicine,11eed757-901e-446a-8617-cab106544146
10028,10028,87602805,Family Medicine,7e95e3be-e529-48e2-bcab-4edd93d8cc64
10029,10029,96603733,Internal Medicine,85561559-beb5-4e8e-9095-fd11dabc699d
10030,10030,89808495,Paediatrics,95c1c84a-748e-4334-821d-3e3eac8954f6
10031,10031,91033417,Cardiology,3708b173-d882-4926-a91a-ed0418dc4e4f
10032,10032,85311571,Otorhinolaryngology (ENT),1bc71b2e-598e-4f53-bc41-8625e23459ba
10033,10033,89459614,Orthopaedics,b23630bf-6528-483e-9fa0-eb3f5b2ab227
10034,10034,86988862,Dermatology,e39ce4c5-02f8-42e2-99c8-fd41a5aeb64b
10035,10035,99312084,Internal Medicine,7a5abf4b-4f17-42b5-91d4-838efdb1e824
10036,10036,89117195,Dermatology,c58b74e8-9cea-4af9-9fde-effd53e5747e
10037,10037,80796407,Otorhinolaryngology (ENT),d85cc95b-3d56-4900-aab6-4065b63b2b40
10038,10038,99530143,Internal Medicine,d09790b0-201d-4f2a-a9f6-8344e8878b96
10039,10039,90942845,Ophthalmology,13ab55d2-471f-45ab-b5ba-940b4c306980
10040,10040,92265205,Family Medicine,92b9623a-572b-48fa-bb2e-b8c9de35700a
10041,10041,86613267,Ophthalmology,4b909436-8002-4049-baa2-6f2a13ecce65
10042,10042,82809657,Obstetrics and Gynaecology (O&G),237a1c92-9c72-44cc-a780-5048aa199e90
10043,10043,94329043,Dermatology,77c05ebb-df9a-4a59-9d95-b798a38f2205
10044,10044,95750885,Dermatology,a44e7522-e72c-435c-a232-80fb8600061d
10045,10045,85475942,Cardiology,f806832e-9f16-4f32-9c90-d03a59d00ea4
10046,10046,80103667,General Practitioner,78ab6099-74e8-4607-aaf3-9a1d6c80c182
10047,10047,88643233,Otorhinolaryngology (ENT),5aaf7b7a-5539-401c-879e-f66e9cd721bb
10048,10048,90560408,General Practitioner,f188f2cf-c5f9-4c18-9b77-ab4eb233faeb
10049,10049,90665916,Cardiology,1b4cf398-e02a-439a-8e86-274ef3cf8459
10050,10050,88298272,Obstetrics and Gynaecology (O&G),3082d1d4-8e7d-4e2e-93ab-b36b02b309a8
10051,10051,83103026,Orthopaedics,3f93be78-abbf-4cc8-b831-3b2a2756e596
10052,10052,95807491,Paediatrics,8745238e-7e45-404a-a555-dce899f1d793
10053,10053,93950179,Paediatrics,f5241c6a-0f80-4129-8d14-c270ca17eaf9
10054,10054,84730432,Paediatrics,b43ba8ad-29ae-4d36-be61-1626f0802ec7
10055,10055,93515541,Obstetrics and Gynaecology (O&G),e216c60d-b4b5-4e60-acc3-0f45af969ea4
10056,10056,81000806,Paediatrics,e1e3ab0d-44b5-4178-8785-6075dfd0bc6b
10057,10057,83839411,Family Medicine,565e8f3f-2cee-4ae4-8b06-a611f5211a3f
10058,10058,91128150,General Practitioner,b1bc75b9-889b-4826-ac77-5d41745d6f84
10059,10059,82982416,Obstetrics and Gynaecology (O&G),31115807-e2a5-4499-9720-bbe14afaa574
10060,10060,81608759,Ophthalmology,88c0629e-bf09-4cac-abbb-bd1d1b158f7d
10061,10061,98457261,Internal Medicine,d8f96ee3-483c-4db6-a93a-ff78a1c4dd58
10062,10062,85777054,Obstetrics and Gynaecology (O&G),e87bd990-cd9e-42ad-97e7-ebe3384f9650
10063,10063,84488735,Orthopaedics,469a40c9-7a1d-4264-9123-08627910de19
10064,10064,89033974,Orthopaedics,6faad461-245c-4fa4-9383-6e1c71d7c99f
10065,10065,84235891,Family Medicine,0fd65ea6-2985-4155-961e-40a151894e1e
10066,10066,90075508,Orthopaedics,b5e6e90c-7aeb-4656-a803-109ce78b6f7c
10067,10067,94392248,Orthopaedics,c6b62ad2-fd73-4c7e-9102-437a3d309308
10068,10068,95051511,Internal Medicine,37ae8abb-e933-4ce8-87de-5a19a9b5c923
10069,10069,99340755,Otorhinolaryngology (ENT),437b6ca3-057d-4b7a-bf04-d2c400ec950a
10070,10070,93969357,Obstetrics and Gynaecology (O&G),67f4a685-01f1-4c34-80b9-84123bfb9b9d
10071,10071,92576428,Internal Medicine,f05fd542-4b2b-45a8-b473-04398acf3f2f
10072,10072,82467987,Obstetrics and Gynaecology (O&G),e4644f91-76c3-4269-84ff-ea5360b4db3f
10073,10073,94200057,Paediatrics,e6eb2040-eff8-450e-b634-f7fe844424d3
10074,10074,96932569,Paediatrics,c6aff6a9-2fb8-4e0a-bd6e-d727a1af721c
10075,10075,81773346,General Practitioner,737f6423-e466-4fef-9580-376ef6faa477
10076,10076,98136527,Ophthalmology,ff9680c6-d2de-4e38-9a13-8cf8d6578d2b
10077,10077,99639980,Paediatrics,aac57972-64cd-47d9-8332-804d34c9176c
10078,10078,93517597,Paediatrics,614788a1-b888-4276-b744-2d85458d867f
10079,10079,80440008,Family Medicine,a71dd104-7ca5-4352-88a8-b56cb116c5b6
10080,10080,95440317,Paediatrics,7f4e948a-05c5-41e7-9a00-e89de76602e7
10081,10081,95219471,Otorhinolaryngology (ENT),43a0bf30-acde-4151-916e-1b35c30a5649
10082,10082,89440536,Orthopaedics,f76a2639-e807-4d26-86ce-00ce33aa7dda
10083,10083,93273169,Internal Medicine,0bc2f4b0-3880-4fd7-8b4a-1ceea4ddaa4f
10084,10084,85124471,General Practitioner,f2e7a163-0dae-4d64-8afd-81d9e2ed4c57
10085,10085,92783339,Family Medicine,c329065f-f280-4788-9c4d-d811caaa466b
10086,10086,97968147,Obstetrics and Gynaecology (O&G),c8806acf-5532-4ea5-b58f-5255470fd3c9
10087,10087,97405521,Dermatology,f41a12a8-986b-401e-b1c2-2a4426adf5ac
10088,10088,83010803,General Practitioner,5f53040f-65f2-4351-85b1-800e50d353c8
10089,10089,94786763,Dermatology,81ed1195-63b8-4f89-a8ca-e046a3124cd3
10090,10090,89189760,Otorhinolaryngology (ENT),8a833d6e-a264-49a8-86d3-d565167f546e
10091,10091,92167868,Cardiology,09347043-e462-4eb1-baae-9433e451b989
10092,10092,80113992,Obstetrics and Gynaecology (O&G),3e83a614-1455-44b8-af01-7fa9163b3f3d
10093,10093,94449846,Internal Medicine,f492e55b-3042-429c-9f64-e9bdd26d0771
10094,10094,98903714,Paediatrics,9f18621a-ab06-4bc3-9756-f638b68e1e41
10095,10095,97917724,Internal Medicine,dab6a7f6-b1bf-481e-ab77-4ef2f2c6299e
10096,10096,82123434,Ophthalmology,f477de9c-c22c-4c23-9dd2-2f13efffd7b6
10097,10097,84767767,Family Medicine,c0e85086-e8ba-4d7d-afdc-f09afb4bd37a
10098,10098,84742382,Orthopaedics,f1cd7350-8b96-485b-8c35-66c681dc2337
10099,10099,94893773,Family Medicine,1b4dc0d2-79c2-45cf-8805-5d48d6007914
10100,10100,84605055,Paediatrics,891e1cbb-3902-4413-ae55-4a446f264d78
10101,10101,86571412,General Practitioner,2fccea67-22b9-4c09-b05f-23fd6e57323b
10102,10102,86922235,Otorhinolaryngology (ENT),39c23bce-4d3d-44a7-84cf-5e11cb5a5a45
10103,10103,99178935,Obstetrics and Gynaecology (O&G),171b0874-a7dd-47cc-95be-aec9a29c9a6a
10104,10104,90768173,Family Medicine,ba24ad66-5a10-408b-87de-18fa52d92a8c
10105,10105,90793336,Orthopaedics,f2b92e50-cf11-43f9-a031-14dcd638cc05
10106,10106,84162104,Orthopaedics,e5747c9d-68be-4be6-bc6c-8f6209cb94e5
10107,10107,89145375,Obstetrics and Gynaecology (O&G),0ed7607d-6c51-4d62-a0c7-93ca9e3384bd
10108,10108,84457241,Family Medicine,6400e8f2-fdbf-4ebf-ae07-c556ea0a9297
10109,10109,99401453,Cardiology,07895874-987a-46ee-b467-7ef7fca02fac
10110,10110,83757248,Paediatrics,ce10aa69-4b66-4b01-a278-c721e8fcb378
10111,10111,85202281,Otorhinolaryngology (ENT),cea24515-6d06-4787-9fad-6551c5f51aed
10112,10112,96094855,General Practitioner,649e94fb-4371-49a5-ab92-5a5a7e8617b4
10113,10113,91678266,Dermatology,7e1eef90-e819-4e2d-b6d4-9996950f32cb
10114,10114,98231600,Dermatology,4a325f65-89c4-42b7-afdd-065735ce9f15
10115,10115,89786439,Family Medicine,07e18614-903a-4b0c-a898-58232aa69680
